DataSource,Latitude,Longitude,Lake,Region,Year,Month,Day,DOC_mgL,Fish_Species,SampleID,Length_mm,d13C,d15N,C.N,Av_pelagic_d13C,Av_pelagic_d15N,Av_benthic_d13C,Av_benthic_d15N,d13Ccorr.lipids,Pelagic diet proportion,Trophic position
Moslemi,61.254031,120.492239,Sanguez,NWT,2018,5,18,17.312568,Northern pike,15167,629,-33.4923844,11.59335931,3.26880254,-32.80333,3.57667,-30.87,2.314,-32.9,1,4.4
Moslemi,61.254031,120.492239,Sanguez,NWT,2019,9,23,17.312568,Northern pike,15775,627,-32.74189183,11.24852323,3.323399122,-32.80333,3.57667,-30.87,2.314,-32,0.58,4.3
Moslemi,61.254031,120.492239,Sanguez,NWT,2018,5,20,17.312568,Northern pike,15226,627,-33.11894418,10.73132531,3.125777228,-32.80333,3.57667,-30.87,2.314,-32.8,1,4.1
Moslemi,61.254031,120.492239,Sanguez,NWT,2018,5,20,17.312568,Northern pike,15227,626,-31.72810503,10.53031954,3.125355,-32.80333,3.57667,-30.87,2.314,-31.4,0.27,4
Moslemi,61.254031,120.492239,Sanguez,NWT,2018,5,18,17.312568,Northern pike,15164,625,-33.0251337,11.54798457,3.182738932,-32.80333,3.57667,-30.87,2.314,-32.6,0.89,4.3
Moslemi,61.254031,120.492239,Sanguez,NWT,2018,5,20,17.312568,Northern pike,15217,625,-33.26926777,11.34159126,3.213683091,-32.80333,3.57667,-30.87,2.314,-32.8,1,4.3
Moslemi,61.254031,120.492239,Sanguez,NWT,2018,5,18,17.312568,Northern pike,15170,622,-33.21343779,11.62413246,3.223451832,-32.80333,3.57667,-30.87,2.314,-32.7,0.95,4.4
Moslemi,61.254031,120.492239,Sanguez,NWT,2019,9,21,17.312568,Northern pike,15754,621,-32.70496635,12.29969155,3.367452396,-32.80333,3.57667,-30.87,2.314,-31.9,0.53,4.6
Moslemi,61.254031,120.492239,Sanguez,NWT,2017,9,14,17.312568,Northern pike,10990,621,-32.56644555,11.57222231,3.187666046,-32.80333,3.57667,-30.87,2.314,-32.1,0.64,4.4
Moslemi,61.254031,120.492239,Sanguez,NWT,2018,5,22,17.312568,Northern pike,15233,621,-33.18309295,11.79511493,3.371651876,-32.80333,3.57667,-30.87,2.314,-32.4,0.79,4.4
Moslemi,61.254031,120.492239,Sanguez,NWT,2018,5,20,17.312568,Northern pike,15216,620,-33.01686011,11.66765758,3.207205111,-32.80333,3.57667,-30.87,2.314,-32.6,0.89,4.4
Moslemi,61.254031,120.492239,Sanguez,NWT,2018,6,1,17.312568,Northern pike,15418,619,-33.24925146,11.14455373,3.303093342,-32.80333,3.57667,-30.87,2.314,-32.6,0.89,4.2
Moslemi,61.254031,120.492239,Sanguez,NWT,2017,9,17,17.312568,Northern pike,15037,617,-32.61752932,11.64019269,3.252254659,-32.80333,3.57667,-30.87,2.314,-32.1,0.64,4.4
Moslemi,61.254031,120.492239,Sanguez,NWT,2013,8,25,17.312568,Northern pike,10087,615,-33.22776417,11.67580008,3.32395363,-32.80333,3.57667,-30.87,2.314,-32.5,0.84,4.4
Moslemi,61.254031,120.492239,Sanguez,NWT,2018,5,31,17.312568,Northern pike,15415,615,-33.05643761,11.73747046,3.234338114,-32.80333,3.57667,-30.87,2.314,-32.5,0.84,4.4
Moslemi,61.254031,120.492239,Sanguez,NWT,2016,9,8,17.312568,Northern pike,10692,615,-33.12255603,10.97948965,3.193717583,-32.80333,3.57667,-30.87,2.314,-32.7,0.95,4.2
Moslemi,61.254031,120.492239,Sanguez,NWT,2019,9,23,17.312568,Northern pike,15776,613,-31.13650343,11.46015528,3.299414056,-32.80333,3.57667,-30.87,2.314,-30.5,0,4.3
Moslemi,61.254031,120.492239,Sanguez,NWT,2019,9,20,17.312568,Northern pike,15748,612,-30.90145816,9.97994977,3.28774212,-32.80333,3.57667,-30.87,2.314,-30.3,0,3.9
Moslemi,61.254031,120.492239,Sanguez,NWT,2018,5,31,17.312568,Northern pike,15397,612,-32.23592186,11.60581913,3.336703824,-32.80333,3.57667,-30.87,2.314,-31.5,0.33,4.4
Moslemi,61.254031,120.492239,Sanguez,NWT,2018,5,18,17.312568,Northern pike,15162,610,-33.05977172,11.16290007,3.175173245,-32.80333,3.57667,-30.87,2.314,-32.7,0.95,4.2
Moslemi,61.254031,120.492239,Sanguez,NWT,2018,5,18,17.312568,Northern pike,15150,610,-33.16206231,11.40373504,3.146657822,-32.80333,3.57667,-30.87,2.314,-32.8,1,4.3
Moslemi,61.254031,120.492239,Sanguez,NWT,2018,5,18,17.312568,Northern pike,15161,610,-33.51049837,10.76264437,3.157985517,-32.80333,3.57667,-30.87,2.314,-33.2,1,4.1
Moslemi,61.254031,120.492239,Sanguez,NWT,2018,5,18,17.312568,Northern pike,15151,609,-33.14538486,11.6385794,3.222141307,-32.80333,3.57667,-30.87,2.314,-32.7,0.95,4.4
Moslemi,61.254031,120.492239,Sanguez,NWT,2018,5,18,17.312568,Northern pike,15163,607,-32.75979493,11.73788796,3.240396144,-32.80333,3.57667,-30.87,2.314,-32.2,0.69,4.4
Moslemi,61.254031,120.492239,Sanguez,NWT,2019,9,20,17.312568,Northern pike,15747,607,-32.80060813,12.06666713,3.299054054,-32.80333,3.57667,-30.87,2.314,-32.2,0.69,4.5
Moslemi,61.254031,120.492239,Sanguez,NWT,2013,8,25,17.312568,Northern pike,10088,605,-33.27589358,11.89308837,3.228955855,-32.80333,3.57667,-30.87,2.314,-32.8,1,4.4
Moslemi,61.254031,120.492239,Sanguez,NWT,2019,9,24,17.312568,Northern pike,15795,602,-33.01409829,11.94148813,3.117929569,-32.80333,3.57667,-30.87,2.314,-32.7,0.95,4.5
Moslemi,61.254031,120.492239,Sanguez,NWT,2017,9,17,17.312568,Northern pike,15036,598,-32.72565633,12.00909333,3.223861299,-32.80333,3.57667,-30.87,2.314,-32.2,0.69,4.5
Moslemi,61.254031,120.492239,Sanguez,NWT,2017,9,17,17.312568,Northern pike,15036,598,-32.72565633,12.00909333,3.223861299,-32.80333,3.57667,-30.87,2.314,-32.2,0.69,4.5
Moslemi,61.254031,120.492239,Sanguez,NWT,2018,6,1,17.312568,Northern pike,15417,591,-33.12763262,11.22860514,3.285720639,-32.80333,3.57667,-30.87,2.314,-32.5,0.84,4.3
Moslemi,61.254031,120.492239,Sanguez,NWT,2019,9,23,17.312568,Northern pike,15777,588,-32.69241179,11.61427823,3.385884961,-32.80333,3.57667,-30.87,2.314,-31.9,0.53,4.4
Moslemi,61.254031,120.492239,Sanguez,NWT,2019,9,24,17.312568,Northern pike,15798,585,-33.13868598,12.20718172,3.154219626,-32.80333,3.57667,-30.87,2.314,-32.8,1,4.5
Moslemi,61.254031,120.492239,Sanguez,NWT,2019,9,21,17.312568,Northern pike,15753,584,-32.92464985,12.37333413,3.37418383,-32.80333,3.57667,-30.87,2.314,-32.1,0.64,4.6
Moslemi,61.254031,120.492239,Sanguez,NWT,2019,9,23,17.312568,Northern pike,15774,576,-32.3239343,11.43626831,3.346763857,-32.80333,3.57667,-30.87,2.314,-31.6,0.38,4.3
Moslemi,61.254031,120.492239,Sanguez,NWT,2019,9,24,17.312568,Northern pike,15799,569,-31.2201587,11.27368033,3.138152675,-32.80333,3.57667,-30.87,2.314,-30.9,0.02,4.3
Moslemi,61.254031,120.492239,Sanguez,NWT,2017,9,14,17.312568,Northern pike,10989,568,-32.54113277,11.32772146,3.216814064,-32.80333,3.57667,-30.87,2.314,-32.1,0.64,4.3
Moslemi,61.254031,120.492239,Sanguez,NWT,2019,9,23,17.312568,Northern pike,15773,567,-30.6589801,11.19422274,3.3442311,-32.80333,3.57667,-30.87,2.314,-29.9,0,4.2
Moslemi,61.254031,120.492239,Sanguez,NWT,2019,9,25,17.312568,Northern pike,15815,567,-33.21137431,12.37754876,3.339425769,-32.80333,3.57667,-30.87,2.314,-32.5,0.84,4.6
Moslemi,61.254031,120.492239,Sanguez,NWT,2018,5,31,17.312568,Northern pike,15412,564,-31.3682041,10.86145894,3.232778964,-32.80333,3.57667,-30.87,2.314,-30.9,0.02,4.1
Moslemi,61.254031,120.492239,Sanguez,NWT,2019,9,22,17.312568,Northern pike,15762,562,-32.73488329,11.79357281,3.329419781,-32.80333,3.57667,-30.87,2.314,-32,0.58,4.4
Moslemi,61.254031,120.492239,Sanguez,NWT,2018,5,21,17.312568,Northern pike,15229,562,-33.00684682,11.44274199,3.163139686,-32.80333,3.57667,-30.87,2.314,-32.6,0.89,4.3
Moslemi,61.254031,120.492239,Sanguez,NWT,2018,5,20,17.312568,Northern pike,15213,556,-31.99868615,11.45286111,3.18793151,-32.80333,3.57667,-30.87,2.314,-31.6,0.38,4.3
Moslemi,61.254031,120.492239,Sanguez,NWT,2018,5,19,17.312568,Northern pike,15186,554,-33.10067728,11.57453258,3.22722931,-32.80333,3.57667,-30.87,2.314,-32.6,0.89,4.4
Moslemi,61.254031,120.492239,Sanguez,NWT,2018,5,29,17.312568,Northern pike,15384,547,-29.48700206,9.6001652,3.302660367,-32.80333,3.57667,-30.87,2.314,-28.8,0,3.8
Moslemi,61.254031,120.492239,Sanguez,NWT,2019,9,25,17.312568,Northern pike,15814,547,-32.63365745,12.55498845,3.296377368,-32.80333,3.57667,-30.87,2.314,-32,0.58,4.6
Moslemi,61.254031,120.492239,Sanguez,NWT,2018,5,19,17.312568,Northern pike,15185,547,-33.03283484,10.82153784,3.116226471,-32.80333,3.57667,-30.87,2.314,-32.8,1,4.1
Moslemi,61.254031,120.492239,Sanguez,NWT,2018,5,31,17.312568,Northern pike,15408,544,-31.58484566,10.06746238,3.290837226,-32.80333,3.57667,-30.87,2.314,-31,0.07,3.9
Moslemi,61.254031,120.492239,Sanguez,NWT,2019,9,25,17.312568,Northern pike,15806,543,-32.77184152,12.3739673,3.382331807,-32.80333,3.57667,-30.87,2.314,-32,0.58,4.6
Moslemi,61.254031,120.492239,Sanguez,NWT,2018,5,20,17.312568,Northern pike,15225,535,-31.53851024,10.15322759,3.170918205,-32.80333,3.57667,-30.87,2.314,-31.2,0.17,3.9
Moslemi,61.254031,120.492239,Sanguez,NWT,2018,5,31,17.312568,Northern pike,15411,531,-32.45859459,11.83752647,3.268338131,-32.80333,3.57667,-30.87,2.314,-31.9,0.53,4.4
Moslemi,61.254031,120.492239,Sanguez,NWT,2019,9,24,17.312568,Northern pike,15794,528,-32.05973563,11.63757242,3.119834499,-32.80333,3.57667,-30.87,2.314,-31.8,0.48,4.4
Moslemi,61.254031,120.492239,Sanguez,NWT,2019,9,25,17.312568,Northern pike,15813,527,-32.81355929,12.1777447,3.331829419,-32.80333,3.57667,-30.87,2.314,-32.1,0.64,4.5
Moslemi,61.254031,120.492239,Sanguez,NWT,2019,9,21,17.312568,Northern pike,15752,524,-30.72030852,10.40088347,3.387489978,-32.80333,3.57667,-30.87,2.314,-29.9,0,4
Moslemi,61.254031,120.492239,Sanguez,NWT,2018,5,31,17.312568,Northern pike,15410,501,-32.56105578,12.60014477,3.337319276,-32.80333,3.57667,-30.87,2.314,-31.8,0.48,4.7
Moslemi,61.254031,120.492239,Sanguez,NWT,2016,9,8,17.312568,Northern pike,10688,495,-31.10320741,10.73671144,3.193106428,-32.80333,3.57667,-30.87,2.314,-30.7,0,4.1
Moslemi,61.254031,120.492239,Sanguez,NWT,2016,9,7,17.312568,Northern pike,10667,487,-32.43824555,11.09391771,3.209222843,-32.80333,3.57667,-30.87,2.314,-32,0.58,4.2
Moslemi,61.254031,120.492239,Sanguez,NWT,2016,9,8,17.312568,Northern pike,10704,482,-31.55784344,10.71637508,3.191602027,-32.80333,3.57667,-30.87,2.314,-31.1,0.12,4.1
Moslemi,61.254031,120.492239,Sanguez,NWT,2016,9,9,17.312568,Northern pike,10721,481,-32.08707597,11.74155875,3.2182087,-32.80333,3.57667,-30.87,2.314,-31.6,0.38,4.4
Moslemi,61.254031,120.492239,Sanguez,NWT,2018,5,18,17.312568,Northern pike,15142,476,-32.06433791,9.952673805,3.136740146,-32.80333,3.57667,-30.87,2.314,-31.8,0.48,3.9
Moslemi,61.254031,120.492239,Sanguez,NWT,2013,8,25,17.312568,Northern pike,10092,475,-31.9955571,11.69017147,3.263743909,-32.80333,3.57667,-30.87,2.314,-31.4,0.27,4.4
Moslemi,61.254031,120.492239,Sanguez,NWT,2018,5,18,17.312568,Northern pike,15160,474,-30.7354725,9.977890024,3.159687197,-32.80333,3.57667,-30.87,2.314,-30.4,0,3.9
Moslemi,61.254031,120.492239,Sanguez,NWT,2018,5,31,17.312568,Northern pike,15409,471,-30.80520681,9.557093772,3.277563025,-32.80333,3.57667,-30.87,2.314,-30.2,0,3.8
Moslemi,61.254031,120.492239,Sanguez,NWT,2018,5,31,17.312568,Northern pike,15403,470,-32.62820673,11.75036837,3.290580768,-32.80333,3.57667,-30.87,2.314,-32,0.58,4.4
Moslemi,61.254031,120.492239,Sanguez,NWT,2018,5,31,17.312568,Northern pike,15407,470,-32.80478194,11.58965137,3.285939102,-32.80333,3.57667,-30.87,2.314,-32.2,0.69,4.4
Moslemi,61.254031,120.492239,Sanguez,NWT,2018,5,20,17.312568,Northern pike,15212,469,-31.13638718,10.11404153,3.217918899,-32.80333,3.57667,-30.87,2.314,-30.7,0,3.9
Moslemi,61.254031,120.492239,Sanguez,NWT,2018,5,18,17.312568,Northern pike,15149,468,-32.86037309,11.37834516,3.189846379,-32.80333,3.57667,-30.87,2.314,-32.4,0.79,4.3
Moslemi,61.254031,120.492239,Sanguez,NWT,2018,5,31,17.312568,Northern pike,15402,463,-31.91544913,11.11281944,3.33111598,-32.80333,3.57667,-30.87,2.314,-31.2,0.17,4.2
Moslemi,61.254031,120.492239,Sanguez,NWT,2018,5,18,17.312568,Northern pike,15159,454,-30.83781316,10.28350931,3.183320163,-32.80333,3.57667,-30.87,2.314,-30.4,0,4
Moslemi,61.254031,120.492239,Sanguez,NWT,2016,9,8,17.312568,Northern pike,10686,451,-32.16495485,10.98333753,3.181189089,-32.80333,3.57667,-30.87,2.314,-31.8,0.48,4.2
Moslemi,61.254031,120.492239,Sanguez,NWT,2018,5,31,17.312568,Northern pike,15405,450,-32.05516523,11.60368993,3.358258415,-32.80333,3.57667,-30.87,2.314,-31.3,0.22,4.4
Moslemi,61.254031,120.492239,Sanguez,NWT,2018,5,31,17.312568,Northern pike,15406,450,-32.21379495,11.81009884,3.35147132,-32.80333,3.57667,-30.87,2.314,-31.5,0.33,4.4
Moslemi,61.254031,120.492239,Sanguez,NWT,2018,5,31,17.312568,Northern pike,15404,449,-31.60137289,10.53305889,3.250101526,-32.80333,3.57667,-30.87,2.314,-31.1,0.12,4
Moslemi,61.254031,120.492239,Sanguez,NWT,2016,9,7,17.312568,Northern pike,10670,434,-31.01827246,10.88913876,3.172130713,-32.80333,3.57667,-30.87,2.314,-30.6,0,4.2
Moslemi,61.254031,120.492239,Sanguez,NWT,2016,9,9,17.312568,Northern pike,10720,430,-32.36675124,9.816169019,3.167589371,-32.80333,3.57667,-30.87,2.314,-32,0.58,3.8
Moslemi,61.254031,120.492239,Sanguez,NWT,2018,5,18,17.312568,Northern pike,15157,428,-31.86751211,10.79309399,3.215123652,-32.80333,3.57667,-30.87,2.314,-31.4,0.27,4.1
Moslemi,61.254031,120.492239,Sanguez,NWT,2018,5,20,17.312568,Northern pike,15211,426,-32.72040564,11.74944823,3.214605554,-32.80333,3.57667,-30.87,2.314,-32.2,0.69,4.4
Moslemi,61.254031,120.492239,Sanguez,NWT,2016,9,8,17.312568,Northern pike,10687,421,-32.05055044,10.60551025,3.212118465,-32.80333,3.57667,-30.87,2.314,-31.6,0.38,4.1
Moslemi,61.254031,120.492239,Sanguez,NWT,2018,5,19,17.312568,Northern pike,15184,417,-32.61231007,11.58699567,3.19660377,-32.80333,3.57667,-30.87,2.314,-32.2,0.69,4.4
Moslemi,61.254031,120.492239,Sanguez,NWT,2016,9,8,17.312568,Northern pike,10703,415,-31.55636013,10.61284747,3.165080912,-32.80333,3.57667,-30.87,2.314,-31.2,0.17,4.1
Moslemi,61.254031,120.492239,Sanguez,NWT,2018,5,18,17.312568,Northern pike,15158,414,-30.85366081,10.25910067,3.223130361,-32.80333,3.57667,-30.87,2.314,-30.4,0,4
Moslemi,61.254031,120.492239,Sanguez,NWT,2018,5,31,17.312568,Northern pike,15401,411,-32.6043038,11.80656858,3.340792399,-32.80333,3.57667,-30.87,2.314,-31.9,0.53,4.4
Moslemi,61.254031,120.492239,Sanguez,NWT,2018,5,19,17.312568,Northern pike,15183,410,-32.5001635,11.27719382,3.251881793,-32.80333,3.57667,-30.87,2.314,-31.9,0.53,4.3
Moslemi,61.254031,120.492239,Sanguez,NWT,2018,5,20,17.312568,Northern pike,15224,406,-32.59037323,10.98570507,3.100921282,-32.80333,3.57667,-30.87,2.314,-32.4,0.79,4.2
Moslemi,61.254031,120.492239,Sanguez,NWT,2016,9,7,17.312568,Northern pike,10669,395,-31.68200895,10.50718399,3.170802167,-32.80333,3.57667,-30.87,2.314,-31.3,0.22,4
Moslemi,61.254031,120.492239,Sanguez,NWT,2013,8,25,17.312568,Northern pike,10093,395,-32.45643313,11.32952738,3.365798001,-32.80333,3.57667,-30.87,2.314,-31.7,0.43,4.3
Moslemi,61.254031,120.492239,Sanguez,NWT,2018,5,18,17.312568,Northern pike,15141,394,-32.62355508,10.52842964,3.244444528,-32.80333,3.57667,-30.87,2.314,-32.1,0.64,4
Moslemi,61.254031,120.492239,Sanguez,NWT,2013,8,25,17.312568,Northern pike,10094,390,-32.7187821,12.4109272,3.28952435,-32.80333,3.57667,-30.87,2.314,-32.1,0.64,4.6
Moslemi,61.254031,120.492239,Sanguez,NWT,2018,5,18,17.312568,Northern pike,15155,385,-31.69179045,10.07807441,3.20017508,-32.80333,3.57667,-30.87,2.314,-31.2,0.17,3.9
Moslemi,61.254031,120.492239,Sanguez,NWT,2016,9,9,17.312568,Northern pike,10719,381,-31.76208747,9.913437088,3.189698145,-32.80333,3.57667,-30.87,2.314,-31.3,0.22,3.9
Moslemi,61.254031,120.492239,Sanguez,NWT,2018,5,18,17.312568,Northern pike,15156,375,-31.80482573,10.34792168,3.19133655,-32.80333,3.57667,-30.87,2.314,-31.4,0.27,4
Moslemi,61.254031,120.492239,Sanguez,NWT,2016,9,8,17.312568,Northern pike,10682,374,-31.26109444,9.677263798,3.186872187,-32.80333,3.57667,-30.87,2.314,-30.8,0,3.8
Moslemi,61.254031,120.492239,Sanguez,NWT,2018,5,19,17.312568,Northern pike,15192,373,-32.10076292,11.61382626,3.216145191,-32.80333,3.57667,-30.87,2.314,-31.6,0.38,4.4
Moslemi,61.254031,120.492239,Sanguez,NWT,2016,9,7,17.312568,Northern pike,10668,371,-32.1306153,10.23949567,3.165372639,-32.80333,3.57667,-30.87,2.314,-31.8,0.48,4
Moslemi,61.254031,120.492239,Sanguez,NWT,2018,5,20,17.312568,Northern pike,15206,364,-32.22822721,10.84775717,3.234189029,-32.80333,3.57667,-30.87,2.314,-31.7,0.43,4.1
Moslemi,61.254031,120.492239,Sanguez,NWT,2018,5,18,17.312568,Northern pike,15154,364,-32.75329208,11.75825696,3.259617214,-32.80333,3.57667,-30.87,2.314,-32.2,0.69,4.4
Moslemi,61.254031,120.492239,Sanguez,NWT,2018,5,18,17.312568,Northern pike,15140,348,-31.8217988,9.828502432,3.131776047,-32.80333,3.57667,-30.87,2.314,-31.5,0.33,3.8
Moslemi,61.254031,120.492239,Sanguez,NWT,2018,5,20,17.312568,Northern pike,15205,344,-33.01344022,11.02614337,3.248246626,-32.80333,3.57667,-30.87,2.314,-32.5,0.84,4.2
Moslemi,61.254031,120.492239,Sanguez,NWT,2018,5,20,17.312568,Northern pike,15204,343,-32.98735699,9.648384784,3.235032968,-32.80333,3.57667,-30.87,2.314,-32.5,0.84,3.8
Moslemi,61.254031,120.492239,Sanguez,NWT,2018,5,20,17.312568,Northern pike,15210,336,-32.4308248,11.47870789,3.240833258,-32.80333,3.57667,-30.87,2.314,-31.9,0.53,4.3
Moslemi,61.254031,120.492239,Sanguez,NWT,2018,5,20,17.312568,Northern pike,15203,335,-32.90187298,10.07113297,3.229171526,-32.80333,3.57667,-30.87,2.314,-32.4,0.79,3.9
Moslemi,61.254031,120.492239,Sanguez,NWT,2016,9,8,17.312568,Northern pike,10685,331,-32.20924459,10.24773596,3.19010295,-32.80333,3.57667,-30.87,2.314,-31.8,0.48,4
Moslemi,61.254031,120.492239,Sanguez,NWT,2016,9,7,17.312568,Northern pike,10666,330,-31.58347969,9.536867831,3.187601175,-32.80333,3.57667,-30.87,2.314,-31.2,0.17,3.8
Moslemi,61.254031,120.492239,Sanguez,NWT,2016,9,8,17.312568,Northern pike,10684,324,-31.93234705,10.46459494,3.182387478,-32.80333,3.57667,-30.87,2.314,-31.5,0.33,4
Moslemi,61.254031,120.492239,Sanguez,NWT,2018,5,19,17.312568,Northern pike,15182,315,-33.13775738,10.06919978,3.188814794,-32.80333,3.57667,-30.87,2.314,-32.7,0.95,3.9
Moslemi,61.254031,120.492239,Sanguez,NWT,2018,5,18,17.312568,Northern pike,15153,307,-32.51246315,10.43754562,3.239454948,-32.80333,3.57667,-30.87,2.314,-32,0.58,4
Moslemi,61.254031,120.492239,Sanguez,NWT,2016,9,9,17.312568,Northern pike,10717,306,-32.29304163,10.30461644,3.147317007,-32.80333,3.57667,-30.87,2.314,-32,0.58,4
Moslemi,61.254031,120.492239,Sanguez,NWT,2016,9,8,17.312568,Northern pike,10702,305,-30.80431318,9.696646194,3.223433505,-32.80333,3.57667,-30.87,2.314,-30.3,0,3.8
Moslemi,61.254031,120.492239,Sanguez,NWT,2018,5,18,17.312568,Northern pike,15139,301,-32.43607907,9.669890857,3.169466489,-32.80333,3.57667,-30.87,2.314,-32.1,0.64,3.8
Moslemi,61.254031,120.492239,Sanguez,NWT,2018,5,20,17.312568,Northern pike,15202,301,-33.04098718,10.9709736,3.243152686,-32.80333,3.57667,-30.87,2.314,-32.5,0.84,4.2
Moslemi,61.254031,120.492239,Sanguez,NWT,2016,9,9,17.312568,Northern pike,10718,299,-31.02686753,10.12494816,3.186926438,-32.80333,3.57667,-30.87,2.314,-30.6,0,3.9
Moslemi,61.254031,120.492239,Sanguez,NWT,2018,5,20,17.312568,Northern pike,15201,294,-32.91002508,9.717509317,3.23455456,-32.80333,3.57667,-30.87,2.314,-32.4,0.79,3.8
Moslemi,61.254031,120.492239,Sanguez,NWT,2018,5,19,17.312568,Northern pike,15191,288,-33.49856192,9.799246355,3.249928596,-32.80333,3.57667,-30.87,2.314,-33,1,3.8
Moslemi,61.254031,120.492239,Sanguez,NWT,2016,9,8,17.312568,Northern pike,10683,275,-31.62162493,9.539363875,3.25210574,-32.80333,3.57667,-30.87,2.314,-31.1,0.12,3.8
Moslemi,61.254031,120.492239,Sanguez,NWT,2018,5,19,17.312568,Northern pike,15188,271,-32.80137179,9.974274586,3.224644417,-32.80333,3.57667,-30.87,2.314,-32.3,0.74,3.9
Moslemi,61.254031,120.492239,Sanguez,NWT,2018,5,19,17.312568,Northern pike,15190,269,-32.94758595,8.858396924,3.224028935,-32.80333,3.57667,-30.87,2.314,-32.5,0.84,3.6
Moslemi,61.254031,120.492239,Sanguez,NWT,2018,5,19,17.312568,Northern pike,15181,258,-33.04354989,9.378977582,3.193078536,-32.80333,3.57667,-30.87,2.314,-32.6,0.89,3.7
Moslemi,61.254031,120.492239,Sanguez,NWT,2018,5,18,17.312568,Northern pike,15148,254,-33.15969083,11.52187137,3.212100669,-32.80333,3.57667,-30.87,2.314,-32.7,0.95,4.3
Moslemi,61.254031,120.492239,Sanguez,NWT,2016,9,9,17.312568,Northern pike,10716,240,-31.9954279,10.29316954,3.168766075,-32.80333,3.57667,-30.87,2.314,-31.6,0.38,4
Moslemi,61.254031,120.492239,Sanguez,NWT,2018,5,20,17.312568,Northern pike,15209,230,-31.35246141,9.824354004,3.152149971,-32.80333,3.57667,-30.87,2.314,-31,0.07,3.8
Moslemi,61.249,120.382092,Gargan,NWT,2014,8,29,21.3,Northern pike,10268,841,-30.46,12.57,2.967658287,-33.51,3.61,-28.11,3.253,-30.5,0.44,4.6
Moslemi,61.249,120.382092,Gargan,NWT,2014,8,29,21.3,Northern pike,10267,800,-29.13040723,11.47973474,3.042151547,-33.51,3.61,-28.11,3.253,-29,0.16,4.3
Moslemi,61.249,120.382092,Gargan,NWT,2014,8,29,21.3,Northern pike,10269,590,-30.61,12.02,2.926629401,-33.51,3.61,-28.11,3.253,-30.8,0.5,4.5
Moslemi,61.249,120.382092,Gargan,NWT,2014,8,29,21.3,Northern pike,10271,505,-30.93,11.13,2.887970849,-33.51,3.61,-28.11,3.253,-31.2,0.57,4.2
Moslemi,61.249,120.382092,Gargan,NWT,2014,8,29,21.3,Northern pike,10270,455,-31.02,11.25,2.947182177,-33.51,3.61,-28.11,3.253,-31.2,0.57,4.2
Moslemi,61.249,120.382092,Gargan,NWT,2014,8,29,21.3,Northern pike,10272,440,-31.34,11.18,2.940844061,-33.51,3.61,-28.11,3.253,-31.5,0.63,4.2
Moslemi,61.249,120.382092,Gargan,NWT,2014,8,29,21.3,Northern pike,10273,432,-31.64,11.47,2.984386587,-33.51,3.61,-28.11,3.253,-31.7,0.66,4.3
Moslemi,61.249,120.382092,Gargan,NWT,2014,8,29,21.3,Northern pike,10276,405,-32.09,10.67,3.265595675,-33.51,3.61,-28.11,3.253,-31.5,0.63,4.1
Moslemi,61.249,120.382092,Gargan,NWT,2014,8,29,21.3,Northern pike,10275,385,-30.31,10.19,2.977880388,-33.51,3.61,-28.11,3.253,-30.4,0.42,3.9
Moslemi,61.249,120.382092,Gargan,NWT,2014,8,29,21.3,Northern pike,10274,375,-30.73,10.43,2.922672781,-33.51,3.61,-28.11,3.253,-30.9,0.52,4
Moslemi,61.249,120.382092,Gargan,NWT,2014,8,29,21.3,Northern pike,10277,353,-31.79840047,10.42078544,3.267451187,-33.51,3.61,-28.11,3.253,-31.2,0.57,4
Moslemi,61.249,120.382092,Gargan,NWT,2014,8,29,21.3,Northern pike,10278,149,-31.49,11.55,3.292961419,-33.51,3.61,-28.11,3.253,-30.9,0.52,4.3
Moslemi,60.923308,117.665583,Kakisa,NWT,2017,8,9,12.929815,Northern pike,10793,885,-27.1059406,12.6146251,3.185772223,-29.3,3.91,-23.223,2.689,-26.7,0.57,4.6
Moslemi,60.923308,117.665583,Kakisa,NWT,2018,3,13,12.929815,Northern pike,15138,869,-27.69642987,11.99200206,3.224460393,-29.3,3.91,-23.223,2.689,-27.2,0.65,4.4
Moslemi,60.923308,117.665583,Kakisa,NWT,2018,3,13,12.929815,Northern pike,15137,805,-27.70243551,12.29436146,3.206129126,-29.3,3.91,-23.223,2.689,-27.2,0.65,4.5
